playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,IP,FIP,WHIP
abadfe01,2017,1,BOS,AL,2,1,48,0,0,0,1,NULL,40,16,4,14,37,NULL,3.3,1,NULL,1,1,182,NULL,18,NULL,NULL,NULL,43,3.680,1.237
adamsau02,2017,1,WSN,NL,0,0,6,0,0,0,0,NULL,4,2,0,8,10,NULL,3.6,0,NULL,1,0,29,NULL,4,NULL,NULL,NULL,5,4.560,2.400
adlemti01,2017,1,CIN,NL,5,11,30,20,0,0,0,NULL,124,75,29,51,108,NULL,5.52,1,NULL,6,1,531,NULL,79,NULL,NULL,NULL,122,5.870,1.431
alberan01,2017,1,SEA,AL,5,1,9,6,0,0,1,NULL,43,16,6,10,37,NULL,3.51,0,NULL,2,0,178,NULL,22,NULL,NULL,NULL,41,4.130,1.293
alberma01,2017,1,WSN,NL,7,2,63,0,0,0,2,NULL,35,11,6,17,63,NULL,1.62,0,NULL,4,0,233,NULL,12,NULL,NULL,NULL,61,3.400,0.852
albural01,2017,1,CHW,AL,0,1,10,0,0,0,0,NULL,3,1,0,2,5,NULL,1.13,0,NULL,0,0,29,NULL,1,NULL,NULL,NULL,8,2.660,0.625
albural01,2017,2,KCR,AL,0,1,11,0,0,0,0,NULL,7,4,0,6,9,NULL,3.6,0,NULL,0,0,42,NULL,4,NULL,NULL,NULL,10,3.160,1.300
alcanra01,2017,1,OAK,AL,1,2,8,4,0,0,0,NULL,22,19,5,12,12,NULL,7.13,1,NULL,3,1,108,NULL,21,NULL,NULL,NULL,24,6.740,1.417
alcansa01,2017,1,STL,NL,0,0,8,0,0,0,0,NULL,9,4,2,6,10,NULL,4.32,0,NULL,0,0,39,NULL,6,NULL,NULL,NULL,8,6.040,1.800
alcanvi01,2017,1,DET,AL,0,0,6,0,0,0,0,NULL,12,7,1,4,5,NULL,8.59,0,NULL,2,0,39,NULL,7,NULL,NULL,NULL,7,6.020,2.182
alexasc02,2017,1,KCR,AL,5,4,58,0,0,0,4,NULL,62,19,3,28,59,NULL,2.48,0,NULL,0,0,283,NULL,23,NULL,NULL,NULL,69,3.230,1.304
allenco01,2017,1,CLE,AL,3,7,69,0,0,0,30,NULL,57,22,9,21,92,NULL,2.94,0,NULL,2,0,282,NULL,24,NULL,NULL,NULL,67,3.190,1.158
almonmi01,2017,1,KCR,AL,0,0,2,0,0,0,0,NULL,5,3,0,2,0,NULL,13.5,0,NULL,0,0,12,NULL,3,NULL,NULL,NULL,2,6.160,3.500
altavda01,2017,1,SEA,AL,1,1,41,0,0,0,0,NULL,43,22,9,20,52,NULL,4.24,1,NULL,1,0,203,NULL,27,NULL,NULL,NULL,46,4.790,1.350
alvarda01,2017,1,TEX,AL,2,0,20,0,0,0,0,NULL,19,5,1,14,17,NULL,2.76,0,NULL,1,1,82,NULL,8,NULL,NULL,NULL,16,4.630,2.020
alvarhe01,2017,1,PHI,NL,0,1,3,3,0,0,0,NULL,14,7,2,11,6,NULL,4.3,1,NULL,0,1,67,NULL,7,NULL,NULL,NULL,14,6.360,1.705
alvarjo02,2017,1,LAA,AL,0,3,64,0,0,0,1,NULL,50,21,7,12,45,NULL,3.88,5,NULL,0,0,203,NULL,23,NULL,NULL,NULL,48,3.920,1.274
alvarjo03,2017,1,TBR,AL,0,3,35,0,0,0,0,NULL,24,12,1,9,29,NULL,3.64,1,NULL,0,0,123,NULL,12,NULL,NULL,NULL,29,2.550,1.112
anderbr04,2017,1,TOR,AL,2,2,7,7,0,0,0,NULL,39,19,3,9,22,NULL,5.13,0,NULL,0,0,140,NULL,19,NULL,NULL,NULL,33,3.820,1.440
anderbr04,2017,2,CHC,NL,2,2,6,6,0,0,0,NULL,34,20,2,12,16,NULL,8.18,0,NULL,0,0,111,NULL,22,NULL,NULL,NULL,22,4.520,2.091
anderch01,2017,1,MIL,NL,12,4,25,25,0,0,0,NULL,113,43,14,41,133,NULL,2.74,1,NULL,7,0,569,NULL,47,NULL,NULL,NULL,141,3.580,1.090
anderdr02,2017,1,PHI,NL,0,0,2,0,0,0,0,NULL,6,6,0,1,2,NULL,23.14,0,NULL,0,0,14,NULL,7,NULL,NULL,NULL,2,2.730,3.000
anderty01,2017,1,COL,NL,6,6,17,15,0,0,0,NULL,88,46,16,26,81,NULL,4.81,0,NULL,2,2,362,NULL,48,NULL,NULL,NULL,86,4.670,1.326
andrima01,2017,1,TBR,AL,5,5,18,17,0,0,1,NULL,90,43,16,28,76,NULL,4.5,1,NULL,4,2,374,NULL,48,NULL,NULL,NULL,86,4.930,1.372
aokino01,2017,1,HOU,AL,0,0,1,0,0,0,0,NULL,1,3,0,2,0,NULL,27,0,NULL,0,0,6,NULL,3,NULL,NULL,NULL,1,9.160,3.000
aquinja01,2017,1,BAL,AL,1,2,4,2,0,0,0,NULL,15,11,4,6,13,NULL,7.43,0,NULL,0,0,62,NULL,12,NULL,NULL,NULL,13,6.460,1.575
aranovi01,2017,1,PHI,NL,1,0,10,0,0,0,0,NULL,6,2,0,4,13,NULL,1.69,0,NULL,0,0,42,NULL,2,NULL,NULL,NULL,10,1.850,0.938
archech01,2017,1,TBR,AL,10,12,34,34,0,0,0,NULL,193,91,27,60,249,NULL,4.07,0,NULL,5,0,852,NULL,101,NULL,NULL,NULL,201,3.400,1.259
armstsh01,2017,1,CLE,AL,1,0,21,0,0,0,0,NULL,23,12,5,10,20,NULL,4.38,0,NULL,1,0,108,NULL,12,NULL,NULL,NULL,24,5.510,1.338
arrieja01,2017,1,CHC,NL,14,10,30,30,0,0,0,NULL,150,66,23,55,163,NULL,3.53,3,NULL,10,0,707,NULL,82,NULL,NULL,NULL,168,4.160,1.218
arroybr01,2017,1,CIN,NL,3,6,14,14,0,0,0,NULL,94,58,23,19,45,NULL,7.35,2,NULL,2,0,322,NULL,59,NULL,NULL,NULL,71,6.990,1.592
asheral01,2017,1,BAL,AL,2,5,24,6,0,0,0,NULL,61,35,10,23,47,NULL,5.25,2,NULL,7,0,265,NULL,36,NULL,NULL,NULL,60,5.260,1.400
astinba01,2017,1,CIN,NL,0,0,6,0,0,0,0,NULL,9,6,2,7,2,NULL,6.75,0,NULL,2,0,41,NULL,6,NULL,NULL,NULL,8,9.280,2.000
avilalu01,2017,1,LAD,NL,2,3,61,0,0,0,0,NULL,42,15,2,22,52,NULL,2.93,3,NULL,1,0,194,NULL,16,NULL,NULL,NULL,46,2.960,1.391
axforjo01,2017,1,OAK,AL,0,1,22,0,0,0,0,NULL,27,15,3,17,21,NULL,6.43,0,NULL,2,0,109,NULL,16,NULL,NULL,NULL,21,5.730,2.095
aybarer01,2017,1,SDP,NL,0,0,2,0,0,0,0,NULL,0,0,0,1,0,NULL,0,0,NULL,0,0,4,NULL,0,NULL,NULL,NULL,1,5.410,0.750
baezpe01,2017,1,LAD,NL,3,6,66,0,0,0,0,NULL,56,21,9,29,64,NULL,2.95,2,NULL,2,1,280,NULL,24,NULL,NULL,NULL,64,4.440,1.328
bailean01,2017,1,LAA,AL,2,0,4,0,0,0,0,NULL,1,0,0,0,2,NULL,0,0,NULL,0,0,13,NULL,0,NULL,NULL,NULL,4,2.160,0.250
baileho02,2017,1,CIN,NL,6,9,18,18,0,0,0,NULL,112,65,11,42,67,NULL,6.43,2,NULL,8,0,420,NULL,67,NULL,NULL,NULL,91,4.910,1.692
bandaan01,2017,1,ARI,NL,2,3,8,4,0,0,0,NULL,26,17,1,10,25,NULL,5.96,1,NULL,3,0,115,NULL,17,NULL,NULL,NULL,25,3.240,1.403
barbajo01,2017,1,PIT,NL,0,1,24,0,0,0,0,NULL,25,13,4,18,23,NULL,4.08,0,NULL,2,0,130,NULL,13,NULL,NULL,NULL,28,5.460,1.500
barneda02,2017,1,TOR,AL,3,6,60,0,0,0,0,NULL,48,26,11,24,62,NULL,3.55,1,NULL,1,0,265,NULL,26,NULL,NULL,NULL,66,4.580,1.091
barneja01,2017,1,MIL,NL,3,4,73,0,0,0,2,NULL,57,32,8,33,80,NULL,4,4,NULL,3,0,304,NULL,35,NULL,NULL,NULL,72,3.880,1.250
barnema01,2017,1,BOS,AL,7,3,70,0,0,0,1,NULL,57,30,7,28,83,NULL,3.88,0,NULL,1,0,287,NULL,31,NULL,NULL,NULL,69,3.330,1.220
barneto01,2017,1,TEX,AL,2,1,50,0,0,0,2,NULL,64,35,7,22,57,NULL,5.49,4,NULL,2,0,252,NULL,36,NULL,NULL,NULL,57,4.010,1.500
barraky01,2017,1,MIA,NL,6,2,66,0,0,0,1,NULL,53,22,5,38,76,NULL,3,3,NULL,2,1,286,NULL,25,NULL,NULL,NULL,66,3.660,1.379
barreja01,2017,1,ARI,NL,1,1,28,0,0,0,0,NULL,27,15,7,15,26,NULL,5,2,NULL,0,0,121,NULL,18,NULL,NULL,NULL,27,6.270,1.556
bassan01,2017,1,TEX,AL,0,0,2,0,0,0,0,NULL,14,9,1,0,1,NULL,14.29,0,NULL,0,0,31,NULL,9,NULL,NULL,NULL,5,5.100,2.471
bastaan01,2017,1,PIT,NL,0,1,9,0,0,0,0,NULL,16,15,5,9,8,NULL,15,0,NULL,0,0,52,NULL,15,NULL,NULL,NULL,9,11.600,2.778
bauertr01,2017,1,CLE,AL,17,9,32,31,0,0,0,NULL,181,82,25,60,196,NULL,4.19,0,NULL,5,1,749,NULL,84,NULL,NULL,NULL,176,3.880,1.367
baumabu01,2017,1,SDP,NL,2,1,23,0,0,0,0,NULL,11,5,4,7,21,NULL,2.55,2,NULL,3,0,72,NULL,5,NULL,NULL,NULL,17,5.420,1.019
beatope01,2017,1,PHI,NL,0,0,1,0,0,0,0,NULL,0,0,0,0,1,NULL,0,0,NULL,0,0,2,NULL,0,NULL,NULL,NULL,0,0.160,0.000
beckch02,2017,1,CHW,AL,2,1,57,0,0,0,0,NULL,73,46,16,34,42,NULL,6.4,3,NULL,4,0,294,NULL,48,NULL,NULL,NULL,64,6.840,1.655
bedroca01,2017,1,LAA,AL,6,5,48,0,0,0,6,NULL,41,22,5,17,53,NULL,4.43,1,NULL,0,0,190,NULL,26,NULL,NULL,NULL,44,3.380,1.299
belisma01,2017,1,MIN,AL,2,2,62,0,0,0,9,NULL,48,27,7,22,54,NULL,4.03,6,NULL,2,1,247,NULL,31,NULL,NULL,NULL,60,4.070,1.160
belivje01,2017,1,TOR,AL,1,1,19,0,0,0,0,NULL,17,13,4,6,17,NULL,7.47,1,NULL,1,0,70,NULL,14,NULL,NULL,NULL,15,5.650,1.468
bellch02,2017,1,DET,AL,0,3,28,4,0,0,0,NULL,81,48,12,31,57,NULL,6.93,3,NULL,3,0,293,NULL,49,NULL,NULL,NULL,62,5.470,1.797
benoijo01,2017,1,PHI,NL,1,4,44,0,0,0,2,NULL,32,19,5,16,43,NULL,4.07,1,NULL,0,0,171,NULL,19,NULL,NULL,NULL,42,3.800,1.143
benoijo01,2017,2,PIT,NL,0,2,8,0,0,0,0,NULL,11,7,2,6,3,NULL,7.56,0,NULL,1,0,42,NULL,9,NULL,NULL,NULL,8,8.080,2.040
bergmch01,2017,1,SEA,AL,4,5,13,8,0,0,0,NULL,61,30,12,15,33,NULL,5,1,NULL,3,0,230,NULL,31,NULL,NULL,NULL,54,5.820,1.407
berrijo01,2017,1,MIN,AL,14,8,26,25,0,0,0,NULL,131,63,15,48,139,NULL,3.89,0,NULL,13,1,616,NULL,71,NULL,NULL,NULL,145,3.840,1.229
betande01,2017,1,NYY,AL,3,6,66,0,0,0,10,NULL,29,19,3,44,100,NULL,2.87,0,NULL,11,1,261,NULL,20,NULL,NULL,NULL,59,3.230,1.223
bethach01,2017,1,SDP,NL,0,0,4,0,0,0,0,NULL,6,6,1,8,2,NULL,14.73,0,NULL,0,0,25,NULL,9,NULL,NULL,NULL,3,12.160,3.818
bettich01,2017,1,COL,NL,2,4,9,9,0,0,0,NULL,52,26,8,11,30,NULL,5.05,0,NULL,1,0,200,NULL,27,NULL,NULL,NULL,46,4.880,1.360
biagijo01,2017,1,TOR,AL,3,13,44,18,0,0,1,NULL,125,71,15,42,97,NULL,5.34,0,NULL,2,0,517,NULL,78,NULL,NULL,NULL,119,4.270,1.396
bibenau01,2017,1,TEX,AL,5,2,24,6,0,0,0,NULL,74,36,14,20,38,NULL,4.67,0,NULL,3,0,299,NULL,36,NULL,NULL,NULL,69,5.680,1.356
blachty01,2017,1,SFG,NL,8,12,34,24,1,1,0,NULL,179,87,17,43,73,NULL,4.78,2,NULL,1,0,692,NULL,91,NULL,NULL,NULL,163,4.420,1.356
blackpa01,2017,1,OAK,AL,3,1,10,10,0,0,0,NULL,58,21,5,16,22,NULL,3.22,0,NULL,1,0,238,NULL,22,NULL,NULL,NULL,58,4.390,1.261
blairaa01,2017,1,ATL,NL,0,1,1,1,0,0,0,NULL,5,5,1,5,3,NULL,15,0,NULL,0,0,19,NULL,5,NULL,NULL,NULL,3,10.490,3.333
blancan01,2017,1,PHI,NL,0,0,1,0,0,0,0,NULL,1,1,1,0,0,NULL,27,0,NULL,0,0,2,NULL,1,NULL,NULL,NULL,0,42.160,3.000
blantjo01,2017,1,WSN,NL,2,4,51,0,0,0,0,NULL,53,28,10,13,39,NULL,5.68,2,NULL,1,0,195,NULL,29,NULL,NULL,NULL,44,5.280,1.489
blazemi01,2017,1,MIL,NL,0,1,5,1,0,0,0,NULL,12,8,6,1,7,NULL,8.31,0,NULL,0,0,37,NULL,9,NULL,NULL,NULL,8,10.890,1.500
bleieri01,2017,1,BAL,AL,2,1,57,0,0,0,0,NULL,62,14,6,13,26,NULL,1.99,3,NULL,4,0,265,NULL,23,NULL,NULL,NULL,63,4.370,1.184
blevije01,2017,1,NYM,NL,6,0,75,0,0,0,1,NULL,43,16,4,24,69,NULL,2.94,2,NULL,4,0,217,NULL,16,NULL,NULL,NULL,49,3.120,1.367
bolsimi01,2017,1,TOR,AL,0,3,11,5,0,0,0,NULL,48,29,9,27,39,NULL,6.31,0,NULL,3,0,196,NULL,32,NULL,NULL,NULL,41,6.280,1.815
bonilli01,2017,1,CIN,NL,1,3,10,4,1,0,0,NULL,42,33,8,22,28,NULL,8.1,0,NULL,2,0,172,NULL,33,NULL,NULL,NULL,36,6.430,1.745
boshebu01,2017,1,MIN,AL,1,0,38,0,0,0,0,NULL,37,19,7,10,28,NULL,4.89,1,NULL,2,0,153,NULL,20,NULL,NULL,NULL,35,5.190,1.343
bowmama01,2017,1,STL,NL,3,6,75,0,0,0,2,NULL,52,26,4,18,46,NULL,3.99,2,NULL,5,0,247,NULL,29,NULL,NULL,NULL,58,3.650,1.193
boxbebr01,2017,1,TBR,AL,4,4,30,0,0,0,0,NULL,23,11,4,11,40,NULL,3.38,3,NULL,1,0,121,NULL,11,NULL,NULL,NULL,29,3.430,1.159
boydma01,2017,1,DET,AL,6,11,26,25,1,1,0,NULL,157,79,18,53,110,NULL,5.27,3,NULL,3,0,605,NULL,84,NULL,NULL,NULL,135,4.510,1.556
boyerbl01,2017,1,BOS,AL,1,1,32,0,0,0,0,NULL,50,20,3,14,33,NULL,4.35,3,NULL,1,0,178,NULL,20,NULL,NULL,NULL,41,3.590,1.548
brachbr01,2017,1,BAL,AL,4,5,67,0,0,0,18,NULL,51,24,7,26,70,NULL,3.18,1,NULL,0,1,275,NULL,27,NULL,NULL,NULL,68,3.580,1.132
brachsi01,2017,1,ARI,NL,0,0,21,0,0,0,0,NULL,18,13,5,7,25,NULL,5.66,0,NULL,0,0,87,NULL,14,NULL,NULL,NULL,20,4.900,1.210
bradfch02,2017,1,NYM,NL,2,0,28,0,0,0,0,NULL,30,14,3,13,27,NULL,3.74,1,NULL,0,0,143,NULL,17,NULL,NULL,NULL,33,3.870,1.277
bradlar01,2017,1,ARI,NL,3,3,63,0,0,0,1,NULL,55,14,4,21,79,NULL,1.73,2,NULL,1,1,290,NULL,14,NULL,NULL,NULL,73,2.610,1.041
bradymi01,2017,1,OAK,AL,0,0,16,0,0,0,0,NULL,33,20,7,6,24,NULL,5.68,2,NULL,5,0,136,NULL,22,NULL,NULL,NULL,31,5.560,1.232
brantro01,2017,1,CHW,AL,0,0,1,0,0,0,0,NULL,1,1,1,0,0,NULL,9,0,NULL,0,0,4,NULL,1,NULL,NULL,NULL,1,16.160,1.000
braulst01,2017,1,PIT,NL,1,0,11,4,0,0,1,NULL,41,18,3,14,23,NULL,4.67,1,NULL,2,0,162,NULL,21,NULL,NULL,NULL,34,4.340,1.587
brebbjo01,2017,1,STL,NL,0,0,50,0,0,0,0,NULL,37,14,8,11,51,NULL,2.44,3,NULL,5,0,209,NULL,15,NULL,NULL,NULL,51,4.130,0.929
breslcr01,2017,1,CLE,AL,0,0,7,0,0,0,0,NULL,3,2,0,2,5,NULL,4.15,0,NULL,0,0,16,NULL,2,NULL,NULL,NULL,4,2.230,1.154
breslcr01,2017,2,MIN,AL,1,1,30,0,0,0,0,NULL,38,18,4,12,18,NULL,5.23,2,NULL,2,0,143,NULL,19,NULL,NULL,NULL,31,5.030,1.613
briceau01,2017,1,CIN,NL,0,0,22,0,0,0,0,NULL,33,18,6,7,26,NULL,4.96,0,NULL,3,0,137,NULL,18,NULL,NULL,NULL,32,4.870,1.224
bridwpa01,2017,1,LAA,AL,10,3,21,20,0,0,0,NULL,115,49,19,30,73,NULL,3.64,0,NULL,4,0,492,NULL,52,NULL,NULL,NULL,121,4.840,1.198
brittza01,2017,1,BAL,AL,2,1,38,0,0,0,15,NULL,39,12,1,18,29,NULL,2.89,1,NULL,0,0,161,NULL,12,NULL,NULL,NULL,37,3.400,1.527
brothre01,2017,1,ATL,NL,4,3,27,0,0,0,0,NULL,23,19,3,12,33,NULL,7.23,3,NULL,1,0,105,NULL,19,NULL,NULL,NULL,23,3.670,1.479
broxtjo01,2017,1,STL,NL,0,1,20,0,0,0,0,NULL,23,12,2,11,16,NULL,6.89,2,NULL,0,0,78,NULL,12,NULL,NULL,NULL,15,4.880,2.170
buchaja01,2017,1,CIN,NL,0,0,5,0,0,0,0,NULL,24,13,1,7,4,NULL,8.16,2,NULL,3,0,77,NULL,13,NULL,NULL,NULL,14,5.600,2.163
buchhcl01,2017,1,PHI,NL,0,1,2,2,0,0,0,NULL,16,10,1,3,5,NULL,12.27,0,NULL,0,0,40,NULL,10,NULL,NULL,NULL,7,4.790,2.591
buchtry01,2017,1,KCR,AL,1,0,29,0,0,0,0,NULL,16,8,3,8,18,NULL,2.67,1,NULL,3,0,107,NULL,10,NULL,NULL,NULL,27,4.490,0.889
buchtry01,2017,2,SDP,NL,3,3,42,0,0,0,1,NULL,28,13,7,18,47,NULL,3.05,0,NULL,1,1,161,NULL,15,NULL,NULL,NULL,38,4.570,1.200
buehlwa01,2017,1,LAD,NL,1,0,8,0,0,0,0,NULL,11,8,2,8,12,NULL,7.71,1,NULL,0,0,44,NULL,8,NULL,NULL,NULL,9,5.940,2.036
bumgama01,2017,1,SFG,NL,4,9,17,17,1,0,0,NULL,101,41,17,20,101,NULL,3.32,3,NULL,3,0,450,NULL,41,NULL,NULL,NULL,111,3.950,1.090
bummeaa01,2017,1,CHW,AL,1,3,30,0,0,0,0,NULL,13,11,4,15,17,NULL,4.5,1,NULL,1,0,91,NULL,11,NULL,NULL,NULL,22,6.160,1.273
bundydy01,2017,1,BAL,AL,13,9,28,28,1,1,0,NULL,152,80,26,51,152,NULL,4.24,0,NULL,7,0,698,NULL,82,NULL,NULL,NULL,169,4.380,1.196
busenal01,2017,1,MIN,AL,1,1,28,0,0,0,0,NULL,22,7,4,9,23,NULL,1.99,0,NULL,0,0,121,NULL,9,NULL,NULL,NULL,31,4.200,0.979
bushma01,2017,1,TEX,AL,3,4,57,0,0,0,10,NULL,57,22,7,19,58,NULL,3.78,0,NULL,4,0,240,NULL,30,NULL,NULL,NULL,52,4.000,1.452
butleed01,2017,1,CHC,NL,4,3,13,11,0,0,0,NULL,50,24,4,28,30,NULL,3.95,2,NULL,2,0,237,NULL,24,NULL,NULL,NULL,54,4.660,1.427
cahiltr01,2017,1,SDP,NL,4,3,11,11,0,0,0,NULL,58,25,6,24,72,NULL,3.69,1,NULL,3,0,263,NULL,29,NULL,NULL,NULL,61,3.400,1.344
cahiltr01,2017,2,KCR,AL,0,0,10,3,0,0,0,NULL,33,21,10,21,15,NULL,8.22,0,NULL,0,0,118,NULL,21,NULL,NULL,NULL,23,10.240,2.348
cainma01,2017,1,SFG,NL,3,11,27,23,0,0,0,NULL,157,75,18,49,75,NULL,5.43,6,NULL,2,0,568,NULL,85,NULL,NULL,NULL,124,5.060,1.657
callaja01,2017,1,NYM,NL,0,0,9,0,0,0,0,NULL,7,3,0,1,5,NULL,4.05,0,NULL,0,0,30,NULL,4,NULL,NULL,NULL,6,2.110,1.200
campole01,2017,1,TOR,AL,0,0,13,0,0,0,0,NULL,11,4,2,8,15,NULL,2.63,0,NULL,1,0,60,NULL,6,NULL,NULL,NULL,13,4.840,1.390
cappsca01,2017,1,SDP,NL,0,0,11,0,0,0,0,NULL,12,9,2,2,7,NULL,6.57,0,NULL,0,0,49,NULL,9,NULL,NULL,NULL,12,4.620,1.135
carlesh01,2017,1,COL,NL,0,0,3,0,0,0,0,NULL,6,3,1,0,4,NULL,6.75,0,NULL,0,0,19,NULL,3,NULL,NULL,NULL,4,4.410,1.500
carraca01,2017,1,CLE,AL,18,6,32,32,1,0,0,NULL,173,73,21,46,226,NULL,3.29,2,NULL,10,0,798,NULL,73,NULL,NULL,NULL,200,3.100,1.095
cashnan01,2017,1,TEX,AL,11,11,28,28,0,0,0,NULL,156,63,15,64,86,NULL,3.4,0,NULL,9,1,704,NULL,75,NULL,NULL,NULL,166,4.610,1.320
castifa01,2017,1,LAD,NL,0,0,2,0,0,0,0,NULL,3,2,0,1,2,NULL,13.5,0,NULL,0,0,8,NULL,2,NULL,NULL,NULL,1,2.410,3.000
castilu02,2017,1,CIN,NL,3,7,15,15,0,0,0,NULL,64,31,11,32,98,NULL,3.12,1,NULL,3,1,359,NULL,32,NULL,NULL,NULL,89,3.740,1.075
castrmi01,2017,1,BAL,AL,3,3,39,1,0,0,0,NULL,53,26,8,28,38,NULL,3.53,4,NULL,2,0,274,NULL,29,NULL,NULL,NULL,66,4.940,1.221
castrsi01,2017,1,OAK,AL,1,3,26,0,0,0,0,NULL,32,18,7,14,35,NULL,4.38,0,NULL,2,0,153,NULL,20,NULL,NULL,NULL,37,5.020,1.243
cecilbr01,2017,1,STL,NL,2,4,73,0,0,0,1,NULL,67,29,7,16,66,NULL,3.88,3,NULL,0,0,277,NULL,31,NULL,NULL,NULL,67,3.260,1.233
cedenxa01,2017,1,TBR,AL,1,1,9,0,0,0,0,NULL,7,4,3,4,0,NULL,12,1,NULL,0,0,21,NULL,5,NULL,NULL,NULL,3,20.160,3.667
cervehu01,2017,1,MIA,NL,0,0,5,0,0,0,0,NULL,1,8,0,8,6,NULL,15.43,0,NULL,2,0,24,NULL,8,NULL,NULL,NULL,4,7.020,1.929
cessalu01,2017,1,NYY,AL,0,3,10,5,0,0,0,NULL,36,19,7,17,30,NULL,4.75,0,NULL,3,0,160,NULL,21,NULL,NULL,NULL,36,5.690,1.472
chacial01,2017,1,CIN,NL,0,0,6,0,0,0,0,NULL,11,7,2,4,6,NULL,10.5,0,NULL,0,0,32,NULL,7,NULL,NULL,NULL,6,7.490,2.500
chacijh01,2017,1,SDP,NL,13,10,32,32,0,0,0,NULL,157,78,19,72,153,NULL,3.89,5,NULL,14,1,765,NULL,82,NULL,NULL,NULL,180,4.260,1.270
chafian01,2017,1,ARI,NL,1,0,71,0,0,0,0,NULL,48,20,5,21,61,NULL,3.51,3,NULL,2,1,221,NULL,21,NULL,NULL,NULL,51,3.390,1.344
chapmar01,2017,1,NYY,AL,4,3,52,0,0,0,22,NULL,37,18,3,20,69,NULL,3.22,2,NULL,3,0,210,NULL,20,NULL,NULL,NULL,50,2.560,1.132
chatwty01,2017,1,COL,NL,8,15,33,25,1,1,1,NULL,136,77,20,77,120,NULL,4.69,2,NULL,4,2,631,NULL,79,NULL,NULL,NULL,147,4.940,1.442
chaveje01,2017,1,LAA,AL,7,11,38,21,0,0,0,NULL,148,82,28,45,119,NULL,5.35,2,NULL,2,0,586,NULL,83,NULL,NULL,NULL,138,5.090,1.399
chenwe02,2017,1,MIA,NL,2,1,9,5,0,0,0,NULL,25,14,3,9,25,NULL,3.82,0,NULL,1,0,132,NULL,14,NULL,NULL,NULL,33,3.730,1.030
cingrto01,2017,1,LAD,NL,0,0,22,0,0,0,0,NULL,15,6,1,6,28,NULL,2.79,0,NULL,0,0,77,NULL,8,NULL,NULL,NULL,19,1.860,1.086
cingrto01,2017,2,CIN,NL,0,0,25,0,0,0,0,NULL,25,14,9,6,24,NULL,5.4,0,NULL,1,0,99,NULL,14,NULL,NULL,NULL,23,7.020,1.329
cishest01,2017,1,TBR,AL,2,1,26,0,0,0,0,NULL,13,3,0,7,26,NULL,1.09,0,NULL,2,0,94,NULL,3,NULL,NULL,NULL,24,2.140,0.811
cishest01,2017,2,SEA,AL,1,1,23,0,0,0,1,NULL,13,7,3,7,15,NULL,3.15,1,NULL,1,1,80,NULL,7,NULL,NULL,NULL,20,4.810,1.000
claibpr01,2017,1,TEX,AL,0,0,1,0,0,0,0,NULL,5,3,0,0,2,NULL,13.5,0,NULL,0,0,10,NULL,3,NULL,NULL,NULL,2,1.160,2.500
claudal01,2017,1,TEX,AL,4,2,70,1,0,0,11,NULL,71,23,5,15,56,NULL,2.5,4,NULL,2,3,323,NULL,26,NULL,NULL,NULL,82,3.210,1.040
clevimi01,2017,1,CLE,AL,12,6,27,21,0,0,0,NULL,92,42,13,60,137,NULL,3.11,2,NULL,3,0,502,NULL,46,NULL,NULL,NULL,121,3.850,1.249
clippty01,2017,1,CHW,AL,1,1,11,0,0,0,2,NULL,8,2,0,5,12,NULL,1.8,0,NULL,0,0,44,NULL,2,NULL,NULL,NULL,10,2.260,1.300
clippty01,2017,2,NYY,AL,1,5,40,0,0,0,1,NULL,28,20,7,19,42,NULL,4.95,1,NULL,1,0,158,NULL,21,NULL,NULL,NULL,36,5.000,1.294
clippty01,2017,3,HOU,AL,0,2,16,0,0,0,2,NULL,11,10,3,7,18,NULL,6.43,0,NULL,1,0,62,NULL,10,NULL,NULL,NULL,14,5.090,1.286
cloydty01,2017,1,SEA,AL,1,0,1,0,0,0,0,NULL,2,0,0,0,1,NULL,0,0,NULL,0,0,4,NULL,0,NULL,NULL,NULL,1,1.160,2.000
cobbal01,2017,1,TBR,AL,12,10,29,29,0,0,0,NULL,175,73,22,44,128,NULL,3.66,2,NULL,6,1,742,NULL,78,NULL,NULL,NULL,179,4.160,1.221
coleaj01,2017,1,WSN,NL,3,5,11,8,0,0,0,NULL,51,22,8,27,44,NULL,3.81,0,NULL,3,1,229,NULL,23,NULL,NULL,NULL,52,5.200,1.500
colege01,2017,1,PIT,NL,12,12,33,33,0,0,0,NULL,199,96,31,55,196,NULL,4.26,1,NULL,4,0,849,NULL,98,NULL,NULL,NULL,203,4.080,1.251
coleta01,2017,1,TOR,AL,0,0,1,0,0,0,0,NULL,6,4,0,1,1,NULL,36,0,NULL,1,0,10,NULL,4,NULL,NULL,NULL,1,7.160,7.000
collmjo01,2017,1,ATL,NL,0,2,11,0,0,0,0,NULL,29,17,7,6,18,NULL,9,2,NULL,0,0,87,NULL,19,NULL,NULL,NULL,17,7.450,2.059
colomal01,2017,1,TBR,AL,2,3,65,0,0,0,47,NULL,57,24,4,23,58,NULL,3.24,7,NULL,3,0,281,NULL,27,NULL,NULL,NULL,66,3.370,1.200
